ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 2 name","Attribute 2 value(s)","Attribute 3 name","Attribute 3 value(s)","Attribute 4 name","Attribute 4 value(s)","Attribute 5 name","Attribute 5 value(s)","Meta: _wpcom_is_markdown","Download 1 name","Download 1 URL","Download 2 name","Download 2 URL"
40,variation,MH03-M-Black,"Bruno Compete Hoodie-M-Black",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",,,MH03,,,,,,,Size,M,Color,Black,,,,,,,,,,,
41,variation,MH03-M-Blue,"Bruno Compete Hoodie-M-Blue",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,M,Color,Blue,,,,,,,,,,,
42,variation,MH03-M-Green,"Bruno Compete Hoodie-M-Green",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,M,Color,Green,,,,,,,,,,,
37,variation,MH03-S-Black,"Bruno Compete Hoodie-S-Black",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",,,MH03,,,,,,,Size,S,Color,Black,,,,,,,,,,,
38,variation,MH03-S-Blue,"Bruno Compete Hoodie-S-Blue",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,S,Color,Blue,,,,,,,,,,,
39,variation,MH03-S-Green,"Bruno Compete Hoodie-S-Green",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,S,Color,Green,,,,,,,,,,,
46,variation,MH03-XL-Black,"Bruno Compete Hoodie-XL-Black",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",,,MH03,,,,,,,Size,XL,Color,Black,,,,,,,,,,,
47,variation,MH03-XL-Blue,"Bruno Compete Hoodie-XL-Blue",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,XL,Color,Blue,,,,,,,,,,,
48,variation,MH03-XL-Green,"Bruno Compete Hoodie-XL-Green",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,XL,Color,Green,,,,,,,,,,,
34,variation,MH03-XS-Black,"Bruno Compete Hoodie-XS-Black",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",,,MH03,,,,,,,Size,XS,Color,Black,,,,,,,,,,,
35,variation,MH03-XS-Blue,"Bruno Compete Hoodie-XS-Blue",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,XS,Color,Blue,,,,,,,,,,,
36,variation,MH03-XS-Green,"Bruno Compete Hoodie-XS-Green",1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,XS,Color,Green,,,,,,,,,,,
65,variable,MH04,"Frankie  Sweatshirt",1,0,visible,"This is a variable product called a Frankie  Sweatshirt","<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,,,,1,0,0,0,,,,,1,,,60,"Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,,,,,,,,Size,XS|S|M|L|XL,Color,Green|White|Yellow,,,,,,,,,,,
1944,variation,WSH06-29-Purple,"Angel Light Running Short-29-Purple",1,0,visible,,"<p>The Angel Light Running Short offers comfort in an ultra-lightweight, breathable package. With fabric infused with all-natural Cocona&reg; performance technology, it can whisk away sweat and block UV rays.</p> <p>&bull; Dark heather gray running shorts.<br />&bull; Snug fit. <br />&bull; Elastic waistband. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,42,Clothing>Women>Bottoms>Shorts,,,http://eimages.valtim.com/acme-images/product/w/s/wsh06-purple_main.jpg,,,WSH06,,,,,,,Size,29,Color,Purple,,,,,,,,,,,
1952,variable,WSH07,"Echo Fit Compression Short",1,0,visible,"This is a variable product called a Echo Fit Compression Short","<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p> <p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,,,,1,0,0,0,,,,,1,,,24,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh07-black_back.jpg",,,,,,,,,,Size,"28,29|30|31|32",Color,Black|Blue|Purple,,,,,,,,,,,
1946,variation,WSH07-28-Black,"Echo Fit Compression Short-28-Black",1,0,visible,,"<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p> <p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,24,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh07-black_back.jpg",,,WSH07,,,,,,,Size,28,Color,Black,,,,,,,,,,,
1947,variation,WSH07-28-Blue,"Echo Fit Compression Short-28-Blue",1,0,visible,,"<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p> <p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,24,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh07-blue_main.jpg,,,WSH07,,,,,,,Size,28,Color,Blue,,,,,,,,,,,
1948,variation,WSH07-28-Purple,"Echo Fit Compression Short-28-Purple",1,0,visible,,"<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p> <p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,24,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh07-purple_main.jpg,,,WSH07,,,,,,,Size,28,Color,Purple,,,,,,,,,,,
1949,variation,WSH07-29-Black,"Echo Fit Compression Short-29-Black",1,0,visible,,"<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p> <p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,24,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh07-black_back.jpg",,,WSH07,,,,,,,Size,29,Color,Black,,,,,,,,,,,
1950,variation,WSH07-29-Blue,"Echo Fit Compression Short-29-Blue",1,0,visible,,"<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p> <p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,24,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh07-blue_main.jpg,,,WSH07,,,,,,,Size,29,Color,Blue,,,,,,,,,,,
1951,variation,WSH07-29-Purple,"Echo Fit Compression Short-29-Purple",1,0,visible,,"<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p> <p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,24,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>New Luma Yoga Collection|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh07-purple_main.jpg,,,WSH07,,,,,,,Size,29,Color,Purple,,,,,,,,,,,
1958,variable,WSH08,"Sybil Running Short",1,0,visible,"This is a variable product called a Sybil Running Short","<p>Fortunately, it's okay to look cute while you're working out. The Sybil Running Short combines a fun, color-blocked design with breathable mesh fabric for sporty-fun style.</p> <p>&bull; Blue running shorts with green waist.<br />&bull; Drawstring-adjustable waist.<br />&bull; 4"" inseam. Machine wash/line dry.</p>",,,,,1,0,0,0,,,,,1,,,44,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_back.jpg",,,,,,,,,,Size,"28,29|30|31|32",Color,Purple,,,,,,,,,,,
1953,variation,WSH08-28-Purple,"Sybil Running Short-28-Purple",1,0,visible,,"<p>Fortunately, it's okay to look cute while you're working out. The Sybil Running Short combines a fun, color-blocked design with breathable mesh fabric for sporty-fun style.</p> <p>&bull; Blue running shorts with green waist.<br />&bull; Drawstring-adjustable waist.<br />&bull; 4"" inseam. Machine wash/line dry.</p>",,,,,1,100,0,0,1,,,,1,,,44,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_back.jpg",,,WSH08,,,,,,,Size,28,Color,Purple,,,,,,,,,,,
1954,variation,WSH08-29-Purple,"Sybil Running Short-29-Purple",1,0,visible,,"<p>Fortunately, it's okay to look cute while you're working out. The Sybil Running Short combines a fun, color-blocked design with breathable mesh fabric for sporty-fun style.</p> <p>&bull; Blue running shorts with green waist.<br />&bull; Drawstring-adjustable waist.<br />&bull; 4"" inseam. Machine wash/line dry.</p>",,,,,1,100,0,0,1,,,,1,,,44,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_back.jpg",,,WSH08,,,,,,,Size,29,Color,Purple,,,,,,,,,,,
1955,variation,WSH08-30-Purple,"Sybil Running Short-30-Purple",1,0,visible,,"<p>Fortunately, it's okay to look cute while you're working out. The Sybil Running Short combines a fun, color-blocked design with breathable mesh fabric for sporty-fun style.</p> <p>&bull; Blue running shorts with green waist.<br />&bull; Drawstring-adjustable waist.<br />&bull; 4"" inseam. Machine wash/line dry.</p>",,,,,1,100,0,0,1,,,,1,,,44,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_back.jpg",,,WSH08,,,,,,,Size,30,Color,Purple,,,,,,,,,,,
1956,variation,WSH08-31-Purple,"Sybil Running Short-31-Purple",1,0,visible,,"<p>Fortunately, it's okay to look cute while you're working out. The Sybil Running Short combines a fun, color-blocked design with breathable mesh fabric for sporty-fun style.</p> <p>&bull; Blue running shorts with green waist.<br />&bull; Drawstring-adjustable waist.<br />&bull; 4"" inseam. Machine wash/line dry.</p>",,,,,1,100,0,0,1,,,,1,,,44,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_back.jpg",,,WSH08,,,,,,,Size,31,Color,Purple,,,,,,,,,,,
1957,variation,WSH08-32-Purple,"Sybil Running Short-32-Purple",1,0,visible,,"<p>Fortunately, it's okay to look cute while you're working out. The Sybil Running Short combines a fun, color-blocked design with breathable mesh fabric for sporty-fun style.</p> <p>&bull; Blue running shorts with green waist.<br />&bull; Drawstring-adjustable waist.<br />&bull; 4"" inseam. Machine wash/line dry.</p>",,,,,1,100,0,0,1,,,,1,,,44,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh08-purple_back.jpg",,,WSH08,,,,,,,Size,32,Color,Purple,,,,,,,,,,,
